DATA,DIA,TIPO,DESCRICAO,ESTADO,CODIGO_MUNICIPIO
03/05/2021,Feriado Municipal,MUNICIPAL,,AL,2709103.0
24/08/2021,Feriado Municipal,MUNICIPAL,,AL,2709103.0
12/12/2021,Feriado Municipal,MUNICIPAL,,AL,2709152.0
16/05/2021,Feriado Municipal,MUNICIPAL,,AL,2709202.0
18/12/2021,Feriado Municipal,MUNICIPAL,,AL,2709202.0
02/02/2021,Feriado Municipal,MUNICIPAL,,AL,2709301.0
22/07/2021,Feriado Municipal,MUNICIPAL,,AL,2709301.0
08/12/2021,Feriado Municipal,MUNICIPAL,,AL,2709301.0
02/02/2021,Feriado Municipal,MUNICIPAL,,AL,2709400.0
13/10/2021,Aniversário da Cidade,MUNICIPAL,Comemorações da Emancipação Política da Cidade de Viçosa-AL,AL,2709400.0
20/01/2021,Feriado Municipal,MUNICIPAL,,AM,1300144.0
30/12/2021,Feriado Municipal,MUNICIPAL,,AM,1300144.0
06/05/2021,Feriado Municipal,MUNICIPAL,,AM,1300409.0
07/08/2021,Feriado Municipal,MUNICIPAL,,AM,1300409.0
09/06/2021,Feriado Municipal,MUNICIPAL,,AM,1300508.0
15/08/2021,Feriado Municipal,MUNICIPAL,,AM,1300508.0
29/01/2021,Feriado Municipal,MUNICIPAL,,AM,1300607.0
29/06/2021,Feriado Municipal,MUNICIPAL,,AM,1300706.0
01/06/2021,Feriado Municipal,MUNICIPAL,,AM,1300805.0
13/06/2021,Santo Antônio,MUNICIPAL,,AM,1300805.0
24/06/2021,Feriado Municipal,MUNICIPAL,,AM,1300904.0
27/09/2021,Feriado Municipal,MUNICIPAL,,AM,1301001.0
13/05/2021,Feriado Municipal,MUNICIPAL,,AM,1301100.0
19/12/2021,Feriado Municipal,MUNICIPAL,,AM,1301100.0
20/01/2021,Feriado Municipal,MUNICIPAL,,AM,1301209.0
26/07/2021,Feriado Municipal,MUNICIPAL,,AM,1301209.0
02/08/2021,Feriado Municipal,MUNICIPAL,,AM,1301209.0
31/03/2021,Feriado Municipal,MUNICIPAL,,AM,1301308.0
31/05/2021,Feriado Municipal,MUNICIPAL,,AM,1301308.0
28/11/2021,Feriado Municipal,MUNICIPAL,,AM,1301308.0
08/09/2021,Feriado Municipal,MUNICIPAL,,AM,1301407.0
31/03/2021,Feriado Municipal,MUNICIPAL,,AM,1301605.0
12/12/2021,Feriado Municipal,MUNICIPAL,,AM,1301605.0
15/05/2021,Feriado Municipal,MUNICIPAL,,AM,1301704.0
31/10/2021,Feriado Municipal,MUNICIPAL,,AM,1301704.0
24/06/2021,Feriado Municipal,MUNICIPAL,,AM,1301852.0
10/12/2021,Feriado Municipal,MUNICIPAL,,AM,1301852.0
25/04/2021,Aniversário da Cidade,MUNICIPAL,Aniversário de Itacoatiara,AM,1301902.0
29/06/2021,Feriado Municipal,MUNICIPAL,,AM,1301902.0
01/11/2021,Feriado Municipal,MUNICIPAL,,AM,1301902.0
07/03/2021,Feriado Municipal,MUNICIPAL,,AM,1302405.0
08/09/2021,Feriado Municipal,MUNICIPAL,,AM,1302405.0
16/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,AM,1302504.0
24/10/2021,Aniversário de Manaus,MUNICIPAL,"Dia em que se comemora a elevação de Manaus à categoria de cidade, conforme Lei Municipal nº 495 de 06/01/2020",AM,1302603.0
15/05/2021,Feriado Municipal,MUNICIPAL,,AM,1302702.0
15/08/2021,Feriado Municipal,MUNICIPAL,,AM,1302702.0
15/09/2021,Feriado Municipal,MUNICIPAL,,AM,1302702.0
25/06/2021,Feriado Municipal,MUNICIPAL,,AM,1302900.0
31/01/2021,Feriado Municipal,MUNICIPAL,,AM,1303007.0
19/12/2021,Feriado Municipal,MUNICIPAL,,AM,1303106.0
05/05/2021,Feriado Municipal,MUNICIPAL,,AM,1303205.0
20/07/2021,Feriado Municipal,MUNICIPAL,,AM,1303205.0
19/12/2021,Feriado Municipal,MUNICIPAL,,AM,1303205.0
19/12/2021,Feriado Municipal,MUNICIPAL,,AM,1303304.0
14/05/2021,Feriado Municipal,MUNICIPAL,,AM,1303403.0
16/07/2021,Feriado Municipal,MUNICIPAL,,AM,1303403.0
27/06/2021,Feriado Municipal,MUNICIPAL,,AM,1303536.0
10/12/2021,Feriado Municipal,MUNICIPAL,,AM,1303536.0
31/03/2021,Feriado Municipal,MUNICIPAL,,AM,1303569.0
29/06/2021,Feriado Municipal,MUNICIPAL,,AM,1303569.0
13/03/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,AM,1303700.0
13/06/2021,Santo Antônio,MUNICIPAL,Dia de Santo Antônio,AM,1303700.0
03/09/2021,Feriado Municipal,MUNICIPAL,,AM,1303809.0
29/09/2021,Feriado Municipal,MUNICIPAL,,AM,1303809.0
31/05/2021,Feriado Municipal,MUNICIPAL,,AM,1303908.0
29/06/2021,Feriado Municipal,MUNICIPAL,,AM,1303908.0
01/02/2021,Feriado Municipal,MUNICIPAL,,AM,1304062.0
29/09/2021,Feriado Municipal,MUNICIPAL,,AM,1304062.0
22/05/2021,Feriado Municipal,MUNICIPAL,,AM,1304104.0
15/06/2021,Feriado Municipal,MUNICIPAL,,AM,1304203.0
12/05/2021,Feriado Municipal,MUNICIPAL,,AM,1304302.0
26/07/2021,Feriado Municipal,MUNICIPAL,,AM,1304302.0
13/06/2021,Santo Antônio,MUNICIPAL,,AP,1600279.0
04/02/2021,Aniversário de Macapá,MUNICIPAL,Aniversário de Macapá,AP,1600303.0
23/01/2021,Feriado Municipal,MUNICIPAL,,AP,1600402.0
15/08/2021,Feriado Municipal,MUNICIPAL,,AP,1600402.0
15/08/2021,Feriado Municipal,MUNICIPAL,,AP,1600501.0
01/12/2021,Feriado Municipal,MUNICIPAL,,AP,1600501.0
24/12/2021,Feriado Municipal,MUNICIPAL,,AP,1600501.0
31/12/2021,Feriado Municipal,MUNICIPAL,,AP,1600501.0
29/06/2021,Feriado Municipal,MUNICIPAL,,AP,1600154.0
14/11/2021,Feriado Municipal,MUNICIPAL,,AP,1600535.0
26/07/2021,Feriado Municipal,MUNICIPAL,,AP,1600600.0
17/12/2021,Feriado Municipal,MUNICIPAL,,AP,1600600.0
13/06/2021,Santo Antônio,MUNICIPAL,,BA,2900207.0
19/07/2021,Feriado Municipal,MUNICIPAL,,BA,2900207.0
25/09/2021,Feriado Municipal,MUNICIPAL,,BA,2900207.0
02/02/2021,Feriado Municipal,MUNICIPAL,,BA,2900306.0
28/11/2021,Feriado Municipal,MUNICIPAL,,BA,2900306.0
05/04/2021,Feriado Municipal,MUNICIPAL,,BA,2900355.0
20/01/2021,Feriado Municipal,MUNICIPAL,,BA,2900405.0
19/03/2021,São José,MUNICIPAL,Dia de São José,BA,2900405.0
13/07/2021,Feriado Municipal,MUNICIPAL,,BA,2900405.0
29/08/2021,Feriado Municipal,MUNICIPAL,,BA,2900405.0
13/06/2021,Santo Antônio,MUNICIPAL,Dia de Santo Antônio,BA,2900702.0
24/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2900702.0
29/06/2021,Feriado Municipal,MUNICIPAL,,BA,2900801.0
20/08/2021,Feriado Municipal,MUNICIPAL,,BA,2900801.0
12/11/2021,Feriado Municipal,MUNICIPAL,,BA,2900801.0
26/04/2021,Feriado Municipal,MUNICIPAL,,BA,2901007.0
19/06/2021,Feriado Municipal,MUNICIPAL,,BA,2901007.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2901007.0
26/05/2021,Feriado Municipal,MUNICIPAL,,BA,2901106.0
31/05/2021,Feriado Municipal,MUNICIPAL,,BA,2901106.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2901106.0
20/01/2021,Feriado Municipal,MUNICIPAL,,BA,2901155.0
06/04/2021,Feriado Municipal,MUNICIPAL,,BA,2901155.0
05/04/2021,Feriado Municipal,MUNICIPAL,,BA,2901205.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2901205.0
28/04/2021,Feriado Municipal,MUNICIPAL,,BA,2901304.0
31/05/2021,Feriado Municipal,MUNICIPAL,,BA,2901353.0
13/06/2021,Santo Antônio,MUNICIPAL,,BA,2901353.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2901403.0
29/06/2021,Feriado Municipal,MUNICIPAL,,BA,2901403.0
05/07/2021,Feriado Municipal,MUNICIPAL,,BA,2901403.0
26/07/2021,Feriado Municipal,MUNICIPAL,,BA,2901403.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2901502.0
13/08/2021,Feriado Municipal,MUNICIPAL,,BA,2901601.0
08/12/2021,Feriado Municipal,MUNICIPAL,,BA,2901601.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2901809.0
06/01/2021,Feriado Municipal,MUNICIPAL,,BA,2901908.0
19/03/2021,São José,MUNICIPAL,Dia de São José,BA,2901908.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2901908.0
16/08/2021,Feriado Municipal,MUNICIPAL,,BA,2901908.0
08/12/2021,Feriado Municipal,MUNICIPAL,,BA,2901908.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2902005.0
29/06/2021,Feriado Municipal,MUNICIPAL,,BA,2902005.0
12/07/2021,Feriado Municipal,MUNICIPAL,,BA,2902005.0
07/04/2021,Feriado Municipal,MUNICIPAL,,BA,2902104.0
08/12/2021,Feriado Municipal,MUNICIPAL,,BA,2902104.0
06/09/2021,Feriado Municipal,MUNICIPAL,,BA,2902203.0
08/12/2021,Feriado Municipal,MUNICIPAL,,BA,2902203.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2902500.0
30/07/2021,Feriado Municipal,MUNICIPAL,,BA,2902500.0
10/09/2021,Feriado Municipal,MUNICIPAL,,BA,2902500.0
30/09/2021,Feriado Municipal,MUNICIPAL,,BA,2902500.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2902609.0
17/07/2021,Aniversário do Município,MUNICIPAL,,BA,2902609.0
08/12/2021,Nossa Sra da Conceição,MUNICIPAL,"Nossa Senhora da Conceição, padroeira do Municipio",BA,2902609.0
14/12/2021,Evangélico,MUNICIPAL,"Dia do Evangélico, segundo decreto de 2013",BA,2902609.0
24/02/2021,Feriado Municipal,MUNICIPAL,,BA,2902658.0
08/12/2021,Feriado Municipal,MUNICIPAL,,BA,2902658.0
16/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2902708.0
24/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2902708.0
15/07/2021,Feriado Municipal,MUNICIPAL,,BA,2902807.0
06/08/2021,Feriado Municipal,MUNICIPAL,,BA,2902807.0
22/06/2021,Feriado Municipal,MUNICIPAL,,BA,2902906.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2902906.0
23/06/2021,Feriado Municipal,MUNICIPAL,,BA,2903003.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2903003.0
14/08/2021,Feriado Municipal,MUNICIPAL,,BA,2903003.0
08/12/2021,Feriado Municipal,MUNICIPAL,,BA,2903003.0
26/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2903201.0
24/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2903201.0
02/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2903201.0
09/05/2021,Feriado Municipal,MUNICIPAL,,BA,2903235.0
30/03/2021,Feriado Municipal,MUNICIPAL,,BA,2903276.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2903276.0
23/09/2021,Feriado Municipal,MUNICIPAL,,BA,2903276.0
20/01/2021,Feriado Municipal,MUNICIPAL,,BA,2903409.0
23/05/2021,Feriado Municipal,MUNICIPAL,,BA,2903409.0
16/07/2021,Feriado Municipal,MUNICIPAL,,BA,2903409.0
19/07/2021,Feriado Municipal,MUNICIPAL,,BA,2903409.0
20/01/2021,Feriado Municipal,MUNICIPAL,,BA,2903508.0
20/01/2021,Feriado Municipal,MUNICIPAL,,BA,2903607.0
05/03/2021,Feriado Municipal,MUNICIPAL,,BA,2903607.0
23/04/2021,Feriado Municipal,MUNICIPAL,,BA,2903607.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2903607.0
08/12/2021,Feriado Municipal,MUNICIPAL,,BA,2903607.0
06/08/2021,Feriado Municipal,MUNICIPAL,,BA,2903706.0
08/09/2021,Feriado Municipal,MUNICIPAL,,BA,2903706.0
19/07/2021,Feriado Municipal,MUNICIPAL,,BA,2903805.0
22/08/2021,Feriado Municipal,MUNICIPAL,,BA,2903805.0
06/08/2021,Feriado Municipal,MUNICIPAL,,BA,2903904.0
15/09/2021,Feriado Municipal,MUNICIPAL,,BA,2903904.0
23/04/2021,Feriado Municipal,MUNICIPAL,,BA,2904001.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2904001.0
13/06/2021,Santo Antônio,MUNICIPAL,,BA,2904050.0
06/04/2021,Feriado Municipal,MUNICIPAL,,BA,2904100.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2904100.0
15/08/2021,Feriado Municipal,MUNICIPAL,,BA,2904100.0
04/12/2021,Feriado Municipal,MUNICIPAL,,BA,2904100.0
22/03/2021,Feriado Municipal,MUNICIPAL,,BA,2904209.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2904308.0
21/11/2021,Feriado Municipal,MUNICIPAL,,BA,2904308.0
08/12/2021,Feriado Municipal,MUNICIPAL,,BA,2904308.0
26/07/2021,Feriado Municipal,MUNICIPAL,,BA,2904407.0
30/03/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904506.0
24/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904506.0
08/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904506.0
17/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904506.0
20/01/2021,São Sebastião,MUNICIPAL,"Dia do padroeiro da cidade, São Sebastião.",BA,2904605.0
11/06/2021,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade,BA,2904605.0
24/06/2021,São João,MUNICIPAL,Dia de São João,BA,2904605.0
06/08/2021,Louvor ao Bom Jesus,MUNICIPAL,Louvor ao Bom Jesus,BA,2904605.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2904704.0
26/07/2021,Feriado Municipal,MUNICIPAL,,BA,2904704.0
17/09/2021,Feriado Municipal,MUNICIPAL,,BA,2904704.0
10/08/2021,Feriado Municipal,MUNICIPAL,,BA,2904753.0
25/01/2021,Feriado Municipal,MUNICIPAL,,BA,2904803.0
01/04/2021,Feriado Municipal,MUNICIPAL,,BA,2904803.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2904803.0
13/03/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904902.0
24/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904902.0
25/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904902.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904902.0
24/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2905008.0
14/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2905008.0
08/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2905008.0
06/11/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2905008.0
10/01/2021,Feriado Municipal,MUNICIPAL,,BA,2905107.0
08/04/2021,Feriado Municipal,MUNICIPAL,,BA,2905107.0
05/04/2021,Emancipação do Município,MUNICIPAL,Emancipação Política do Município de Caetité,BA,2905206.0
12/07/2021,Anísio Teixeira,MUNICIPAL, Nascimento do Educador Anísio Teixeira,BA,2905206.0
26/07/2021,Senhora Santana,MUNICIPAL,"Senhora Santana, Padroeira da Cidade",BA,2905206.0
17/09/2021,Evangélico,MUNICIPAL,Dia do Evangélico,BA,2905206.0
07/04/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2905305.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2905305.0
20/01/2021,Feriado Municipal,MUNICIPAL,,BA,2905602.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2905602.0
31/08/2021,Feriado Municipal,MUNICIPAL,,BA,2905602.0
07/01/2021,São Tomaz de Cantuária,MUNICIPAL,"Dia do Padroeiro do Município, São Tomaz de Cantuária",BA,2905701.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feira Santa, paixão de cristo",BA,2905701.0
24/06/2021,São João,MUNICIPAL,Comemorações dos festejos juninos,BA,2905701.0
28/09/2021,Aniversário da Cidade,MUNICIPAL,Feriado em comemoração do Aniversário da Cidade de Camaçari,BA,2905701.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2905800.0
27/06/2021,Feriado Municipal,MUNICIPAL,,BA,2905800.0
15/08/2021,Feriado Municipal,MUNICIPAL,,BA,2905800.0
31/12/2021,Feriado Municipal,MUNICIPAL,,BA,2905800.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2905909.0
13/06/2021,Santo Antônio,MUNICIPAL,,BA,2906006.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2906006.0
28/07/2021,Feriado Municipal,MUNICIPAL,,BA,2906006.0
16/06/2021,Feriado Municipal,MUNICIPAL,,BA,2906105.0
19/07/2021,Feriado Municipal,MUNICIPAL,,BA,2906105.0
29/09/2021,Feriado Municipal,MUNICIPAL,,BA,2906105.0
15/08/2021,Feriado Municipal,MUNICIPAL,,BA,2906204.0
20/01/2021,Feriado Municipal,MUNICIPAL,,BA,2906303.0
25/05/2021,Feriado Municipal,MUNICIPAL,,BA,2906303.0
14/07/2021,Feriado Municipal,MUNICIPAL,,BA,2906303.0
02/02/2021,Feriado Municipal,MUNICIPAL,,BA,2906501.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2906501.0
14/08/2021,Feriado Municipal,MUNICIPAL,,BA,2906501.0
15/09/2021,Feriado Municipal,MUNICIPAL,,BA,2906600.0
05/06/2021,Feriado Municipal,MUNICIPAL,,BA,2906709.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2906709.0
05/07/2021,Feriado Municipal,MUNICIPAL,,BA,2906709.0
27/11/2021,Feriado Municipal,MUNICIPAL,,BA,2906709.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2906808.0
26/07/2021,Feriado Municipal,MUNICIPAL,,BA,2906808.0
12/08/2021,Feriado Municipal,MUNICIPAL,,BA,2906808.0
23/09/2021,Feriado Municipal,MUNICIPAL,,BA,2906808.0
25/02/2021,Feriado Municipal,MUNICIPAL,,BA,2906824.0
13/06/2021,Santo Antônio,MUNICIPAL,,BA,2906824.0
19/03/2021,São José,MUNICIPAL,Dia de São José,BA,2906857.0
17/04/2021,Feriado Municipal,MUNICIPAL,,BA,2906857.0
13/06/2021,Santo Antônio,MUNICIPAL,,BA,2906857.0
23/09/2021,Feriado Municipal,MUNICIPAL,,BA,2906857.0
09/05/2021,Feriado Municipal,MUNICIPAL,,BA,2906873.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2906873.0
25/07/2021,Feriado Municipal,MUNICIPAL,,BA,2906873.0
23/04/2021,Feriado Municipal,MUNICIPAL,,BA,2906907.0
13/06/2021,Santo Antônio,MUNICIPAL,,BA,2906907.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2907004.0
30/07/2021,Feriado Municipal,MUNICIPAL,,BA,2907004.0
19/03/2021,São José,MUNICIPAL,Dia do Padroeiro da Cidade,BA,2907103.0
24/05/2021,Divino Esp. Santo,MUNICIPAL,Festa do Divino Espírito Santo,BA,2907103.0
17/08/2021,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade,BA,2907103.0
20/06/2021,Feriado Municipal,MUNICIPAL,,BA,2907202.0
31/10/2021,Feriado Municipal,MUNICIPAL,,BA,2907202.0
14/03/2021,Feriado Municipal,MUNICIPAL,,BA,2907301.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2907301.0
26/06/2021,Feriado Municipal,MUNICIPAL,,BA,2907301.0
08/12/2021,Feriado Municipal,MUNICIPAL,,BA,2907301.0
26/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2907509.0
26/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2907509.0
06/05/2021,Feriado Municipal,MUNICIPAL,,BA,2907608.0
12/08/2021,Feriado Municipal,MUNICIPAL,,BA,2907608.0
09/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2907806.0
15/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2907806.0
06/01/2021,Feriado Municipal,MUNICIPAL,,BA,2907905.0
03/05/2021,Feriado Municipal,MUNICIPAL,,BA,2907905.0
08/07/2021,Feriado Municipal,MUNICIPAL,,BA,2907905.0
04/12/2021,Feriado Municipal,MUNICIPAL,,BA,2907905.0
11/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2908002.0
12/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2908002.0
20/01/2021,Feriado Municipal,MUNICIPAL,,BA,2908101.0
27/05/2021,Feriado Municipal,MUNICIPAL,,BA,2908101.0
14/08/2021,Feriado Municipal,MUNICIPAL,,BA,2908101.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2908200.0
23/07/2021,Feriado Municipal,MUNICIPAL,,BA,2908200.0
30/09/2021,Feriado Municipal,MUNICIPAL,,BA,2908200.0
08/12/2021,Feriado Municipal,MUNICIPAL,,BA,2908200.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2908309.0
18/07/2021,Feriado Municipal,MUNICIPAL,,BA,2908309.0
08/12/2021,Feriado Municipal,MUNICIPAL,,BA,2908309.0
24/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2908408.0
07/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2908408.0
23/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2908408.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2908408.0
24/06/2021,São João,MUNICIPAL,São João,BA,2908507.0
08/12/2021,N. Sra. da Conceição,MUNICIPAL,Dia de Nossa Senhora da Conceição,BA,2908507.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2908606.0
10/08/2021,Feriado Municipal,MUNICIPAL,,BA,2908606.0
14/05/2021,Feriado Municipal,MUNICIPAL,,BA,2908705.0
13/06/2021,Santo Antônio,MUNICIPAL,,BA,2908705.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2908705.0
06/08/2021,Feriado Municipal,MUNICIPAL,,BA,2908705.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2908804.0
01/06/2021,Feriado Municipal,MUNICIPAL,,BA,2908903.0
29/06/2021,Feriado Municipal,MUNICIPAL,,BA,2908903.0
22/08/2021,Feriado Municipal,MUNICIPAL,,BA,2908903.0
31/05/2021,Feriado Municipal,MUNICIPAL,,BA,2909000.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2909000.0
25/08/2021,Feriado Municipal,MUNICIPAL,,BA,2909000.0
23/06/2021,Feriado Municipal,MUNICIPAL,,BA,2909109.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2909109.0
25/06/2021,Feriado Municipal,MUNICIPAL,,BA,2909109.0
14/08/2021,Feriado Municipal,MUNICIPAL,,BA,2909109.0
13/06/2021,Santo Antônio,MUNICIPAL,,BA,2909208.0
28/07/2021,Feriado Municipal,MUNICIPAL,,BA,2909208.0
13/12/2021,Feriado Municipal,MUNICIPAL,,BA,2909208.0
30/03/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2909307.0
24/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2909307.0
15/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2909307.0
01/09/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2909307.0
03/05/2021,Feriado Municipal,MUNICIPAL,,BA,2909406.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2909406.0
30/06/2021,Feriado Municipal,MUNICIPAL,,BA,2909406.0
12/03/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2909604.0
13/05/2021,Feriado Municipal,MUNICIPAL,,BA,2909703.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2909703.0
19/07/2021,Feriado Municipal,MUNICIPAL,,BA,2909703.0
24/06/2021,Feriado Municipal,MUNICIPAL,,BA,2909802.0
29/07/2021,Feriado Municipal,MUNICIPAL,,BA,2909802.0
15/09/2021,Feriado Municipal,MUNICIPAL,,BA,2909802.0
01/11/2021,Feriado Municipal,MUNICIPAL,,BA,2909901.0
31/12/2021,Feriado Municipal,MUNICIPAL,,BA,2909901.0
12/04/2021,Feriado Municipal,MUNICIPAL,,BA,2910008.0
31/05/2021,Feriado Municipal,MUNICIPAL,,BA,2910008.0
25/02/2021,Emancipação do município,MUNICIPAL,Emancipação do município,BA,2910057.0
