DATA,DIA,TIPO,DESCRICAO,ESTADO,CODIGO_MUNICIPIO,ANO,MES,NOME_MES,FERIADO_NACIONAL
2021-06-22,22,MUNICIPAL,,MG,3117900.0,2021,6,June,Não
2021-12-12,12,MUNICIPAL,,MG,3117900.0,2021,12,December,Não
2021-08-15,15,MUNICIPAL,,MG,3118007.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,MG,3118007.0,2021,12,December,Não
2021-12-08,8,MUNICIPAL,,MG,3118106.0,2021,12,December,Não
2021-02-11,11,MUNICIPAL,,MG,3118205.0,2021,2,February,Não
2021-08-06,6,MUNICIPAL,,MG,3118205.0,2021,8,August,Não
2021-08-30,30,MUNICIPAL,,MG,3118205.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,MG,3118304.0,2021,12,December,Não
2021-03-19,19,MUNICIPAL,Dia de São José,MG,3118403.0,2021,3,March,Não
2021-10-31,31,MUNICIPAL,Feriado Municipal,MG,3118403.0,2021,10,October,Não
2021-12-31,31,MUNICIPAL,Feriado Municipal,MG,3118403.0,2021,12,December,Não
2021-04-02,2,MUNICIPAL,conforme Lei Municipal nº 3.484 de 11/10/2001,MG,3118601.0,2021,4,April,Não
2021-06-03,3,MUNICIPAL,conforme Lei Municipal nº 3.484 de 11/10/2001,MG,3118601.0,2021,6,June,Não
2021-11-20,20,MUNICIPAL,Conforme Lei nº 4.701/2014,MG,3118601.0,2021,11,November,Não
2021-11-20,20,MUNICIPAL,,MG,3118700.0,2021,11,November,Não
2021-12-08,8,MUNICIPAL,,MG,3118700.0,2021,12,December,Não
2021-04-05,5,MUNICIPAL,,MG,3118809.0,2021,4,April,Não
2021-06-01,1,MUNICIPAL,,MG,3118809.0,2021,6,June,Não
2021-12-17,17,MUNICIPAL,Feriado Municipal,MG,3118908.0,2021,12,December,Não
2021-07-20,20,MUNICIPAL,,MG,3119104.0,2021,7,July,Não
2021-12-08,8,MUNICIPAL,,MG,3119104.0,2021,12,December,Não
2021-07-26,26,MUNICIPAL,,MG,3119203.0,2021,7,July,Não
2021-07-26,26,MUNICIPAL,Dia de Nossa Senhora Santana,MG,3119302.0,2021,7,July,Não
2021-08-15,15,MUNICIPAL,,MG,3119302.0,2021,8,August,Não
2021-01-20,20,MUNICIPAL,Feriado Municipal,MG,3119401.0,2021,1,January,Não
2021-08-15,15,MUNICIPAL,Feriado Municipal,MG,3119401.0,2021,8,August,Não
2021-05-24,24,MUNICIPAL,,MG,3119500.0,2021,5,May,Não
2021-12-12,12,MUNICIPAL,,MG,3119500.0,2021,12,December,Não
2021-09-27,27,MUNICIPAL,,MG,3119609.0,2021,9,September,Não
2021-03-19,19,MUNICIPAL,Dia de São José,MG,3119807.0,2021,3,March,Não
2021-12-08,8,MUNICIPAL,,MG,3119807.0,2021,12,December,Não
2021-08-06,6,MUNICIPAL,,MG,3119906.0,2021,8,August,Não
2021-12-12,12,MUNICIPAL,,MG,3119906.0,2021,12,December,Não
2021-03-01,1,MUNICIPAL,,MG,3120102.0,2021,3,March,Não
2021-08-06,6,MUNICIPAL,,MG,3120102.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,MG,3120102.0,2021,12,December,Não
2021-05-24,24,MUNICIPAL,,MG,3120201.0,2021,5,May,Não
2021-06-04,4,MUNICIPAL,,MG,3120201.0,2021,6,June,Não
2021-12-27,27,MUNICIPAL,,MG,3120201.0,2021,12,December,Não
2021-03-01,1,MUNICIPAL,,MG,3120409.0,2021,3,March,Não
2021-06-13,13,MUNICIPAL,,MG,3120409.0,2021,6,June,Não
2021-12-08,8,MUNICIPAL,,MG,3120409.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,MG,3120508.0,2021,1,January,Não
2021-05-13,13,MUNICIPAL,,MG,3120508.0,2021,5,May,Não
2021-03-03,3,MUNICIPAL,,MG,3120607.0,2021,3,March,Não
2021-05-03,3,MUNICIPAL,,MG,3120607.0,2021,5,May,Não
2021-12-08,8,MUNICIPAL,,MG,3120607.0,2021,12,December,Não
2021-12-27,27,MUNICIPAL,,MG,3120607.0,2021,12,December,Não
2021-03-01,1,MUNICIPAL,,MG,3120706.0,2021,3,March,Não
2021-05-13,13,MUNICIPAL,,MG,3120706.0,2021,5,May,Não
2021-08-15,15,MUNICIPAL,,MG,3120706.0,2021,8,August,Não
2021-01-20,20,MUNICIPAL,,MG,3120805.0,2021,1,January,Não
2021-12-27,27,MUNICIPAL,,MG,3120805.0,2021,12,December,Não
2021-06-13,13,MUNICIPAL,,MG,3120904.0,2021,6,June,Não
2021-12-08,8,MUNICIPAL,,MG,3120904.0,2021,12,December,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MG,3121001.0,2021,12,December,Não
2021-12-17,17,MUNICIPAL,Feriado Municipal,MG,3121100.0,2021,12,December,Não
2021-12-17,17,MUNICIPAL,,MG,3121209.0,2021,12,December,Não
2021-12-12,12,MUNICIPAL,,MG,3121308.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,MG,3121407.0,2021,1,January,Não
2021-07-01,1,MUNICIPAL,,MG,3121407.0,2021,7,July,Não
2021-09-15,15,MUNICIPAL,,MG,3121407.0,2021,9,September,Não
2021-12-12,12,MUNICIPAL,,MG,3121407.0,2021,12,December,Não
2021-12-08,8,MUNICIPAL,,MG,3121506.0,2021,12,December,Não
2021-06-13,13,MUNICIPAL,Dia de Santo Antônio,MG,3121605.0,2021,6,June,Não
2021-12-08,8,MUNICIPAL,Dia de Imaculada Conceição,MG,3121605.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,MG,3121803.0,2021,1,January,Não
2021-12-27,27,MUNICIPAL,,MG,3121803.0,2021,12,December,Não
2021-03-01,1,MUNICIPAL,,MG,3121902.0,2021,3,March,Não
2021-06-29,29,MUNICIPAL,Feriado Municipal,MG,3122009.0,2021,6,June,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MG,3122009.0,2021,12,December,Não
2021-12-17,17,MUNICIPAL,Feriado Municipal,MG,3122009.0,2021,12,December,Não
2021-03-01,1,MUNICIPAL,,MG,3122108.0,2021,3,March,Não
2021-03-01,1,MUNICIPAL,,MG,3122207.0,2021,3,March,Não
2021-12-08,8,MUNICIPAL,,MG,3122207.0,2021,12,December,Não
2021-06-01,1,MUNICIPAL,Feriado Municipal,MG,3122306.0,2021,6,June,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MG,3122306.0,2021,12,December,Não
2021-06-29,29,MUNICIPAL,,MG,3122405.0,2021,6,June,Não
2021-12-08,8,MUNICIPAL,,MG,3122405.0,2021,12,December,Não
2021-06-24,24,MUNICIPAL,,MG,3122454.0,2021,6,June,Não
2021-09-04,4,MUNICIPAL,,MG,3122454.0,2021,9,September,Não
2021-03-01,1,MUNICIPAL,,MG,3122504.0,2021,3,March,Não
2021-08-14,14,MUNICIPAL,,MG,3122702.0,2021,8,August,Não
2021-08-15,15,MUNICIPAL,,MG,3122702.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,MG,3122702.0,2021,12,December,Não
2021-09-15,15,MUNICIPAL,,MG,3123007.0,2021,9,September,Não
2021-12-08,8,MUNICIPAL,,MG,3123007.0,2021,12,December,Não
2021-12-17,17,MUNICIPAL,,MG,3123007.0,2021,12,December,Não
2021-09-15,15,MUNICIPAL,,MG,3123304.0,2021,9,September,Não
2021-08-30,30,MUNICIPAL,,MG,3123601.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,MG,3123601.0,2021,12,December,Não
2021-12-04,4,MUNICIPAL,,MG,3123700.0,2021,12,December,Não
2021-03-01,1,MUNICIPAL,,MG,3123809.0,2021,3,March,Não
2021-04-27,27,MUNICIPAL,,MG,3123858.0,2021,4,April,Não
2021-12-08,8,MUNICIPAL,,MG,3123858.0,2021,12,December,Não
2021-08-15,15,MUNICIPAL,,MG,3123908.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,MG,3123908.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,MG,3124005.0,2021,1,January,Não
2021-06-17,17,MUNICIPAL,,MG,3124005.0,2021,6,June,Não
2021-05-22,22,MUNICIPAL,,MG,3124104.0,2021,5,May,Não
2021-09-16,16,MUNICIPAL,,MG,3124104.0,2021,9,September,Não
2021-01-20,20,MUNICIPAL,Feriado Municipal,MG,3124203.0,2021,1,January,Não
2021-01-20,20,MUNICIPAL,,MG,3124302.0,2021,1,January,Não
2021-03-09,9,MUNICIPAL,,MG,3124302.0,2021,3,March,Não
2021-06-24,24,MUNICIPAL,,MG,3124302.0,2021,6,June,Não
2021-12-08,8,MUNICIPAL,,MG,3124302.0,2021,12,December,Não
2021-12-08,8,MUNICIPAL,,MG,3124500.0,2021,12,December,Não
2021-12-27,27,MUNICIPAL,,MG,3124500.0,2021,12,December,Não
2021-12-08,8,MUNICIPAL,,MG,3124609.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,MG,3124708.0,2021,1,January,Não
2021-12-27,27,MUNICIPAL,,MG,3124708.0,2021,12,December,Não
2021-05-31,31,MUNICIPAL,,MG,3124807.0,2021,5,May,Não
2021-08-15,15,MUNICIPAL,,MG,3124807.0,2021,8,August,Não
2021-09-19,19,MUNICIPAL,,MG,3124807.0,2021,9,September,Não
2021-12-08,8,MUNICIPAL,,MG,3124807.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,MG,3124906.0,2021,1,January,Não
2021-05-03,3,MUNICIPAL,,MG,3124906.0,2021,5,May,Não
2021-05-22,22,MUNICIPAL,Feriado Municipal,MG,3125101.0,2021,5,May,Não
2021-09-16,16,MUNICIPAL,Feriado Municipal,MG,3125101.0,2021,9,September,Não
2021-03-19,19,MUNICIPAL,Dia de São José,MG,3125200.0,2021,3,March,Não
2021-08-15,15,MUNICIPAL,,MG,3125200.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,MG,3125200.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,MG,3125606.0,2021,1,January,Não
2021-03-20,20,MUNICIPAL,,MG,3125705.0,2021,3,March,Não
2021-08-15,15,MUNICIPAL,,MG,3125705.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,MG,3125705.0,2021,12,December,Não
2021-07-26,26,MUNICIPAL,,MG,3125903.0,2021,7,July,Não
2021-09-23,23,MUNICIPAL,,MG,3125903.0,2021,9,September,Não
2021-12-08,8,MUNICIPAL,,MG,3125903.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,MG,3126000.0,2021,1,January,Não
2021-03-01,1,MUNICIPAL,,MG,3126000.0,2021,3,March,Não
2021-12-08,8,MUNICIPAL,,MG,3126000.0,2021,12,December,Não
2021-06-06,6,MUNICIPAL,Feriado Municipal,MG,3126109.0,2021,6,June,Não
2021-08-15,15,MUNICIPAL,Feriado Municipal,MG,3126109.0,2021,8,August,Não
2021-03-01,1,MUNICIPAL,,MG,3126307.0,2021,3,March,Não
2021-12-08,8,MUNICIPAL,,MG,3126307.0,2021,12,December,Não
2021-03-01,1,MUNICIPAL,,MG,3126406.0,2021,3,March,Não
2021-06-13,13,MUNICIPAL,,MG,3126406.0,2021,6,June,Não
2021-12-08,8,MUNICIPAL,,MG,3126406.0,2021,12,December,Não
2021-03-01,1,MUNICIPAL,,MG,3126505.0,2021,3,March,Não
2021-12-08,8,MUNICIPAL,,MG,3126505.0,2021,12,December,Não
2021-12-08,8,MUNICIPAL,,MG,3126604.0,2021,12,December,Não
2021-01-10,10,MUNICIPAL,,MG,3126703.0,2021,1,January,Não
2021-09-08,8,MUNICIPAL,,MG,3126703.0,2021,9,September,Não
2021-05-13,13,MUNICIPAL,,MG,3127008.0,2021,5,May,Não
2021-07-18,18,MUNICIPAL,,MG,3127008.0,2021,7,July,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MG,3127206.0,2021,12,December,Não
2021-12-30,30,MUNICIPAL,Feriado Municipal,MG,3127206.0,2021,12,December,Não
2021-06-24,24,MUNICIPAL,,MG,3127305.0,2021,6,June,Não
2021-07-25,25,MUNICIPAL,,MG,3127305.0,2021,7,July,Não
2021-10-31,31,MUNICIPAL,,MG,3127305.0,2021,10,October,Não
2021-12-27,27,MUNICIPAL,,MG,3127305.0,2021,12,December,Não
2021-03-01,1,MUNICIPAL,,MG,3127404.0,2021,3,March,Não
2021-09-15,15,MUNICIPAL,,MG,3127404.0,2021,9,September,Não
2021-06-13,13,MUNICIPAL,Dia de Santo Antônio,MG,3127602.0,2021,6,June,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MG,3127602.0,2021,12,December,Não
2021-01-30,30,MUNICIPAL,Feriado Municipal,MG,3127701.0,2021,1,January,Não
2021-06-13,13,MUNICIPAL,Dia de Santo Antônio,MG,3127701.0,2021,6,June,Não
2021-05-14,14,MUNICIPAL,,MG,3127800.0,2021,5,May,Não
2021-06-13,13,MUNICIPAL,,MG,3127800.0,2021,6,June,Não
2021-10-31,31,MUNICIPAL,,MG,3127800.0,2021,10,October,Não
2021-01-20,20,MUNICIPAL,,MG,3127909.0,2021,1,January,Não
2021-03-01,1,MUNICIPAL,,MG,3127909.0,2021,3,March,Não
2021-08-15,15,MUNICIPAL,,MG,3127909.0,2021,8,August,Não
2021-09-29,29,MUNICIPAL,Feriado Municipal,MG,3128006.0,2021,9,September,Não
2021-02-03,3,MUNICIPAL,,MG,3128105.0,2021,2,February,Não
2021-02-04,4,MUNICIPAL,,MG,3128105.0,2021,2,February,Não
2021-08-15,15,MUNICIPAL,,MG,3128105.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,MG,3128105.0,2021,12,December,Não
2021-07-01,1,MUNICIPAL,,MG,3128204.0,2021,7,July,Não
2021-07-26,26,MUNICIPAL,,MG,3128204.0,2021,7,July,Não
2021-07-27,27,MUNICIPAL,,MG,3128204.0,2021,7,July,Não
2021-12-08,8,MUNICIPAL,,MG,3128204.0,2021,12,December,Não
2021-09-16,16,MUNICIPAL,,MG,3128303.0,2021,9,September,Não
2021-12-04,4,MUNICIPAL,,MG,3128303.0,2021,12,December,Não
2021-03-25,25,MUNICIPAL,,MG,3128402.0,2021,3,March,Não
2021-11-20,20,MUNICIPAL,,MG,3128402.0,2021,11,November,Não
2021-05-02,2,MUNICIPAL,,MG,3128600.0,2021,5,May,Não
2021-05-22,22,MUNICIPAL,,MG,3128600.0,2021,5,May,Não
2021-10-31,31,MUNICIPAL,,MG,3128600.0,2021,10,October,Não
2021-04-02,2,MUNICIPAL,Sexta-Feira Santa,MG,3128709.0,2021,4,April,Não
2021-06-01,1,MUNICIPAL,Comemorações do Aniversário do Municipio,MG,3128709.0,2021,6,June,Não
2021-06-03,3,MUNICIPAL,Corpus Christi,MG,3128709.0,2021,6,June,Não
2021-09-15,15,MUNICIPAL,"Dia de Nossa Senhora da Dores, padroeira do Município",MG,3128709.0,2021,9,September,Não
2021-06-29,29,MUNICIPAL,,MG,3128808.0,2021,6,June,Não
2021-07-25,25,MUNICIPAL,,MG,3128808.0,2021,7,July,Não
2021-07-26,26,MUNICIPAL,,MG,3128808.0,2021,7,July,Não
2021-01-20,20,MUNICIPAL,,MG,3128907.0,2021,1,January,Não
2021-03-01,1,MUNICIPAL,,MG,3128907.0,2021,3,March,Não
2021-08-15,15,MUNICIPAL,,MG,3128907.0,2021,8,August,Não
2021-01-20,20,MUNICIPAL,,MG,3129004.0,2021,1,January,Não
2021-02-12,12,MUNICIPAL,,MG,3129004.0,2021,2,February,Não
2021-08-15,15,MUNICIPAL,,MG,3129004.0,2021,8,August,Não
2021-09-30,30,MUNICIPAL,,MG,3129103.0,2021,9,September,Não
2021-11-01,1,MUNICIPAL,,MG,3129103.0,2021,11,November,Não
2021-12-08,8,MUNICIPAL,,MG,3129103.0,2021,12,December,Não
2021-07-04,4,MUNICIPAL,,MG,3129202.0,2021,7,July,Não
2021-12-26,26,MUNICIPAL,,MG,3129202.0,2021,12,December,Não
2021-12-26,26,MUNICIPAL,Feriado Municipal,MG,3129301.0,2021,12,December,Não
2021-08-15,15,MUNICIPAL,,MG,3129509.0,2021,8,August,Não
2021-11-20,20,MUNICIPAL,"Lei Municipal n 1864, de 09.12.2008",MG,3129509.0,2021,11,November,Não
2021-03-01,1,MUNICIPAL,,MG,3129608.0,2021,3,March,Não
2021-12-08,8,MUNICIPAL,,MG,3129608.0,2021,12,December,Não
2021-04-06,6,MUNICIPAL,,MG,3129707.0,2021,4,April,Não
2021-09-15,15,MUNICIPAL,,MG,3129707.0,2021,9,September,Não
2021-03-01,1,MUNICIPAL,,MG,3129806.0,2021,3,March,Não
2021-11-27,27,MUNICIPAL,,MG,3129806.0,2021,11,November,Não
2021-01-28,28,MUNICIPAL,,MG,3130002.0,2021,1,January,Não
2021-04-27,27,MUNICIPAL,,MG,3130051.0,2021,4,April,Não
2021-03-01,1,MUNICIPAL,,MG,3130101.0,2021,3,March,Não
2021-06-13,13,MUNICIPAL,,MG,3130101.0,2021,6,June,Não
2021-03-01,1,MUNICIPAL,,MG,3130200.0,2021,3,March,Não
2021-06-13,13,MUNICIPAL,,MG,3130200.0,2021,6,June,Não
2021-08-15,15,MUNICIPAL,,MG,3130309.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,MG,3130309.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,MG,3130408.0,2021,1,January,Não
2021-03-01,1,MUNICIPAL,,MG,3130408.0,2021,3,March,Não
2021-12-08,8,MUNICIPAL,,MG,3130408.0,2021,12,December,Não
2021-08-13,13,MUNICIPAL,Feriado Municipal,MG,3130507.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MG,3130507.0,2021,12,December,Não
2021-12-12,12,MUNICIPAL,Feriado Municipal,MG,3130507.0,2021,12,December,Não
2021-10-16,16,MUNICIPAL,,MG,3130606.0,2021,10,October,Não
2021-05-30,30,MUNICIPAL,,MG,3130705.0,2021,5,May,Não
2021-07-26,26,MUNICIPAL,,MG,3130705.0,2021,7,July,Não
2021-12-17,17,MUNICIPAL,,MG,3130705.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,MG,3130903.0,2021,1,January,Não
2021-12-17,17,MUNICIPAL,,MG,3130903.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,MG,3131000.0,2021,1,January,Não
2021-12-08,8,MUNICIPAL,,MG,3131000.0,2021,12,December,Não
2021-12-27,27,MUNICIPAL,,MG,3131000.0,2021,12,December,Não
2021-12-08,8,MUNICIPAL,,MG,3131109.0,2021,12,December,Não
2021-04-27,27,MUNICIPAL,,MG,3131158.0,2021,4,April,Não
2021-09-01,1,MUNICIPAL,,MG,3131158.0,2021,9,September,Não
2021-06-13,13,MUNICIPAL,Dia de Santo Antônio,MG,3131208.0,2021,6,June,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MG,3131208.0,2021,12,December,Não
2021-04-02,2,MUNICIPAL,conforme Lei Municipal nº 431 de 11/04/1973,MG,3131307.0,2021,4,April,Não
2021-04-29,29,MUNICIPAL,conforme Lei Municipal nº 431 de 11/04/1973,MG,3131307.0,2021,4,April,Não
2021-06-03,3,MUNICIPAL,conforme Lei Municipal nº 431 de 11/04/1973,MG,3131307.0,2021,6,June,Não
2021-08-15,15,MUNICIPAL,conforme Lei Municipal nº 431 de 11/04/1973,MG,3131307.0,2021,8,August,Não
2021-05-31,31,MUNICIPAL,,MG,3131406.0,2021,5,May,Não
2021-06-23,23,MUNICIPAL,,MG,3131406.0,2021,6,June,Não
2021-09-01,1,MUNICIPAL,,MG,3131406.0,2021,9,September,Não
2021-05-22,22,MUNICIPAL,,MG,3131505.0,2021,5,May,Não
2021-06-24,24,MUNICIPAL,,MG,3131505.0,2021,6,June,Não
2021-12-12,12,MUNICIPAL,,MG,3131505.0,2021,12,December,Não
2021-11-01,1,MUNICIPAL,,MG,3131604.0,2021,11,November,Não
2021-04-02,2,MUNICIPAL,Sexta-feira da Paixão,MG,3131703.0,2021,4,April,Não
2021-06-03,3,MUNICIPAL,,MG,3131703.0,2021,6,June,Não
2021-10-09,9,MUNICIPAL,Aniversário da cidade,MG,3131703.0,2021,10,October,Não
2021-12-08,8,MUNICIPAL,Imaculada Conceição,MG,3131703.0,2021,12,December,Não
2021-09-14,14,MUNICIPAL,,MG,3131802.0,2021,9,September,Não
2021-12-08,8,MUNICIPAL,,MG,3131802.0,2021,12,December,Não
2021-08-15,15,MUNICIPAL,Feriado Municipal,MG,3131901.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MG,3131901.0,2021,12,December,Não
2021-03-02,2,MUNICIPAL,,MG,3132107.0,2021,3,March,Não
2021-06-24,24,MUNICIPAL,,MG,3132107.0,2021,6,June,Não
2021-12-08,8,MUNICIPAL,,MG,3132107.0,2021,12,December,Não
2021-09-15,15,MUNICIPAL,,MG,3132206.0,2021,9,September,Não
2021-12-31,31,MUNICIPAL,,MG,3132206.0,2021,12,December,Não
2021-12-08,8,MUNICIPAL,,MG,3132305.0,2021,12,December,Não
2021-12-30,30,MUNICIPAL,,MG,3132305.0,2021,12,December,Não
2021-03-19,19,MUNICIPAL,Aniversário da Cidade de Itajubá,MG,3132404.0,2021,3,March,Não
2021-08-15,15,MUNICIPAL,,MG,3132404.0,2021,8,August,Não
2021-06-24,24,MUNICIPAL,,MG,3132503.0,2021,6,June,Não
2021-03-01,1,MUNICIPAL,,MG,3132602.0,2021,3,March,Não
2021-04-13,13,MUNICIPAL,,MG,3132701.0,2021,4,April,Não
2021-08-02,2,MUNICIPAL,,MG,3132701.0,2021,8,August,Não
2021-01-06,6,MUNICIPAL,,MG,3132909.0,2021,1,January,Não
2021-06-24,24,MUNICIPAL,,MG,3132909.0,2021,6,June,Não
2021-12-13,13,MUNICIPAL,,MG,3132909.0,2021,12,December,Não
2021-03-19,19,MUNICIPAL,Dia de São José,MG,3133006.0,2021,3,March,Não
2021-12-17,17,MUNICIPAL,Feriado Municipal,MG,3133006.0,2021,12,December,Não
2021-12-08,8,MUNICIPAL,Feriado Municipal,MG,3133105.0,2021,12,December,Não
2021-09-14,14,MUNICIPAL,,MG,3133204.0,2021,9,September,Não
2021-06-24,24,MUNICIPAL,Feriado Municipal,MG,3133303.0,2021,6,June,Não
2021-08-16,16,MUNICIPAL,Feriado Municipal,MG,3133303.0,2021,8,August,Não
2021-12-30,30,MUNICIPAL,Feriado Municipal,MG,3133303.0,2021,12,December,Não
2021-06-13,13,MUNICIPAL,,MG,3133402.0,2021,6,June,Não
2021-12-27,27,MUNICIPAL,,MG,3133402.0,2021,12,December,Não
2021-07-11,11,MUNICIPAL,,MG,3133501.0,2021,7,July,Não
2021-11-20,20,MUNICIPAL,,MG,3133501.0,2021,11,November,Não
2021-01-20,20,MUNICIPAL,,MG,3133600.0,2021,1,January,Não
2021-03-01,1,MUNICIPAL,,MG,3133600.0,2021,3,March,Não
2021-01-20,20,MUNICIPAL,Feriado Municipal,MG,3133709.0,2021,1,January,Não
2021-03-01,1,MUNICIPAL,Feriado Municipal,MG,3133709.0,2021,3,March,Não
2021-08-15,15,MUNICIPAL,Feriado Municipal,MG,3133709.0,2021,8,August,Não
2021-09-11,11,MUNICIPAL,Feriado Municipal,MG,3133758.0,2021,9,September,Não
2021-07-26,26,MUNICIPAL,,MG,3133808.0,2021,7,July,Não
2021-08-15,15,MUNICIPAL,,MG,3133808.0,2021,8,August,Não
2021-09-16,16,MUNICIPAL,,MG,3133808.0,2021,9,September,Não
2021-06-13,13,MUNICIPAL,,MG,3134004.0,2021,6,June,Não
2021-09-08,8,MUNICIPAL,,MG,3134004.0,2021,9,September,Não
2021-12-31,31,MUNICIPAL,,MG,3134004.0,2021,12,December,Não
2021-03-19,19,MUNICIPAL,Dia de São José,MG,3134103.0,2021,3,March,Não
2021-06-24,24,MUNICIPAL,,MG,3134103.0,2021,6,June,Não
2021-10-31,31,MUNICIPAL,,MG,3134103.0,2021,10,October,Não
2021-12-08,8,MUNICIPAL,,MG,3134103.0,2021,12,December,Não
2021-12-27,27,MUNICIPAL,,MG,3134103.0,2021,12,December,Não
2021-03-19,19,MUNICIPAL,"Dia de São José, padroeiro da cidade",MG,3134202.0,2021,3,March,Não
2021-08-15,15,MUNICIPAL,"Feriado, segundo Lei nº 2.205, de 10 de agosto de 1983",MG,3134202.0,2021,8,August,Não
2021-09-16,16,MUNICIPAL,"Dia de São Cornélio e Aniversário da Cidade, segundo Lei nº 2.205, de 10 de agosto de 1983",MG,3134202.0,2021,9,September,Não
2021-03-19,19,MUNICIPAL,Dia de São José,MG,3134301.0,2021,3,March,Não
2021-11-01,1,MUNICIPAL,Feriado Municipal,MG,3134301.0,2021,11,November,Não
2021-05-22,22,MUNICIPAL,,MG,3134400.0,2021,5,May,Não
2021-08-23,23,MUNICIPAL,,MG,3134400.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,MG,3134608.0,2021,12,December,Não
2021-12-17,17,MUNICIPAL,,MG,3134608.0,2021,12,December,Não
2021-02-17,17,MUNICIPAL,"Quarta-Feira de Cinzas, feriado conforme lei nº 603, de 05 de março de 1996",MG,3134707.0,2021,2,February,Não
2021-02-22,22,MUNICIPAL,,MG,3134707.0,2021,2,February,Não
2021-06-13,13,MUNICIPAL,,MG,3134707.0,2021,6,June,Não
2021-11-01,1,MUNICIPAL,,MG,3134707.0,2021,11,November,Não
2021-12-31,31,MUNICIPAL,,MG,3134707.0,2021,12,December,Não
2021-07-19,19,MUNICIPAL,,MG,3134806.0,2021,7,July,Não
2021-11-04,4,MUNICIPAL,,MG,3134806.0,2021,11,November,Não
2021-12-08,8,MUNICIPAL,,MG,3134806.0,2021,12,December,Não
2021-06-13,13,MUNICIPAL,,MG,3134905.0,2021,6,June,Não
2021-09-16,16,MUNICIPAL,,MG,3134905.0,2021,9,September,Não
2021-11-20,20,MUNICIPAL,Lei Municipal no 1687,MG,3134905.0,2021,11,November,Não
2021-04-27,27,MUNICIPAL,,MG,3135050.0,2021,4,April,Não
2021-08-15,15,MUNICIPAL,,MG,3135050.0,2021,8,August,Não
2021-04-28,28,MUNICIPAL,,MG,3135076.0,2021,4,April,Não
2021-06-24,24,MUNICIPAL,,MG,3135100.0,2021,6,June,Não
2021-06-24,24,MUNICIPAL,Feriado Municipal,MG,3135209.0,2021,6,June,Não
2021-09-15,15,MUNICIPAL,Feriado Municipal,MG,3135209.0,2021,9,September,Não
2021-08-15,15,MUNICIPAL,,MG,3135407.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,MG,3135407.0,2021,12,December,Não
2021-12-12,12,MUNICIPAL,,MG,3135407.0,2021,12,December,Não
2021-07-26,26,MUNICIPAL,,MG,3135506.0,2021,7,July,Não
2021-09-14,14,MUNICIPAL,,MG,3135506.0,2021,9,September,Não
2021-12-08,8,MUNICIPAL,,MG,3135506.0,2021,12,December,Não
2021-12-08,8,MUNICIPAL,,MG,3135605.0,2021,12,December,Não
2021-12-27,27,MUNICIPAL,,MG,3135605.0,2021,12,December,Não
2021-09-29,29,MUNICIPAL,,MG,3135803.0,2021,9,September,Não
2021-01-20,20,MUNICIPAL,,MG,3135902.0,2021,1,January,Não
2021-08-06,6,MUNICIPAL,,MG,3135902.0,2021,8,August,Não
2021-12-08,8,MUNICIPAL,,MG,3135902.0,2021,12,December,Não
2021-12-27,27,MUNICIPAL,,MG,3135902.0,2021,12,December,Não
2021-06-24,24,MUNICIPAL,,MG,3136009.0,2021,6,June,Não
2021-08-06,6,MUNICIPAL,,MG,3136009.0,2021,8,August,Não
2021-12-27,27,MUNICIPAL,,MG,3136009.0,2021,12,December,Não
2021-01-20,20,MUNICIPAL,,MG,3136108.0,2021,1,January,Não
2021-12-12,12,MUNICIPAL,,MG,3136108.0,2021,12,December,Não
